t,u,v,raw
19.501,0.0,0.142,0
19.503,0.0,0.142,0
19.503,0.0,0.142,0
19.504,0.0,0.142,0
19.505,0.0,0.142,0
19.506,0.0,0.142,0
19.51,0.0,0.142,0
19.516,0.0,0.142,0
19.517,0.0,0.142,0
19.518,0.0,0.142,0
19.519,0.0,0.142,0
19.521,0.0,0.142,0
19.522,0.0,0.142,0
19.523,0.0,0.142,0
19.523,0.0,0.142,0
19.524,0.0,0.142,0
19.527,0.0,0.142,0
19.534,0.0,0.142,0
19.535,0.0,0.142,0
19.537,0.0,0.142,0
19.537,0.0,0.142,0
19.538,0.0,0.142,0
19.539,0.0,0.142,0
19.542,0.0,0.142,0
19.542,0.0,0.142,0
19.543,0.0,0.142,0
19.543,0.0,0.142,0
19.544,0.0,0.142,0
19.548,0.0,0.142,0
19.549,0.0,0.142,0
19.55,0.0,0.142,0
19.554,0.0,0.142,0
19.555,0.0,0.142,0
19.559,0.0,0.142,0
19.56,0.0,0.142,0
19.563,0.0,0.142,0
19.563,0.0,0.142,0
19.563,0.0,0.142,0
19.564,0.0,0.142,0
19.574,0.0,0.142,0
19.575,0.0,0.142,0
19.576,0.0,0.142,0
19.577,0.0,0.142,0
19.579,0.0,0.142,0
19.579,0.0,0.142,0
19.58,0.0,0.142,0
19.581,0.0,0.142,0
19.582,0.0,0.142,0
19.583,0.0,0.142,0
19.584,0.0,0.142,0
19.585,0.0,0.142,0
19.596,0.0,0.142,0
19.597,0.0,0.142,0
19.598,0.0,0.142,0
19.599,0.0,0.142,0
19.6,0.0,0.142,0
19.612,0.0,0.142,0
19.616,0.0,0.142,0
19.622,0.0,0.142,0
19.623,0.0,0.142,0
19.624,0.0,0.142,0
19.625,0.0,0.142,0
19.627,0.0,0.142,0
19.628,0.0,0.142,0
19.628,0.0,0.142,0
19.629,0.0,0.142,0
19.637,0.0,0.142,0
19.638,0.0,0.142,0
19.642,0.0,0.142,0
19.653,0.0,0.142,0
19.656,0.0,0.142,0
19.657,0.0,0.142,0
19.658,0.0,0.142,0
19.659,0.0,0.142,0
19.673,0.0,0.142,0
19.681,0.0,0.142,0
19.696,0.0,0.142,0
19.698,0.0,0.142,0
19.698,0.0,0.142,0
19.699,0.0,0.142,0
19.701,0.0,0.142,0
19.702,0.0,0.142,0
19.702,0.0,0.142,0
19.704,0.0,0.142,0
19.723,0.0,0.142,0
19.727,0.0,0.142,0
19.728,0.0,0.142,0
19.734,0.0,0.142,0
19.735,0.0,0.142,0
19.738,0.0,0.142,0
19.741,0.0,0.142,0
19.742,0.0,0.142,0
19.743,0.0,0.142,0
19.745,0.0,0.142,0
19.745,0.0,0.142,0
19.746,0.0,0.142,0
19.747,0.0,0.142,0
19.749,0.0,0.142,0
19.749,0.0,0.142,0
19.751,0.0,0.142,0
19.751,0.0,0.142,0
19.752,0.0,0.142,0
19.763,0.0,0.142,0
19.764,0.0,0.142,0
19.765,0.0,0.142,0
19.766,0.0,0.142,0
19.768,0.0,0.142,0
19.772,0.0,0.142,0
19.773,0.0,0.142,0
19.774,0.0,0.142,0
19.775,0.0,0.142,0
19.776,0.0,0.142,0
19.777,0.0,0.142,0
19.778,0.0,0.142,0
19.784,0.0,0.142,0
19.785,0.0,0.142,0
19.792,0.0,0.142,0
19.796,0.0,0.142,0
19.802,0.0,0.142,0
19.804,0.0,0.142,0
19.804,0.0,0.142,0
19.805,0.0,0.142,0
19.82,0.0,0.142,0
19.824,0.0,0.142,0
19.832,0.0,0.142,0
19.847,0.0,0.142,0
19.848,0.0,0.142,0
19.849,0.0,0.142,0
19.856,0.0,0.142,0
19.871,0.0,0.142,0
19.872,0.0,0.142,0
19.873,0.0,0.142,0
19.875,0.0,0.142,0
19.876,0.0,0.142,0
19.877,0.0,0.142,0
19.877,0.0,0.142,0
19.878,0.0,0.142,0
19.879,0.0,0.142,0
19.88,0.0,0.142,0
19.882,0.0,0.142,0
19.882,0.0,0.142,0
19.892,0.0,0.142,0
19.894,0.0,0.142,0
19.894,0.0,0.142,0
19.899,0.0,0.142,0
19.9,0.0,0.142,0
19.903,0.0,0.142,0
19.904,0.0,0.142,0
19.904,0.0,0.142,0
19.904,0.0,0.142,0
19.905,0.0,0.142,0
19.919,0.0,0.142,0
19.923,0.0,0.142,0
19.929,0.0,0.142,0
19.93,0.0,0.142,0
19.931,0.0,0.142,0
19.934,0.0,0.142,0
19.935,0.0,0.142,0
19.94,0.0,0.142,0
19.941,0.0,0.142,0
19.948,0.0,0.142,0
19.949,0.0,0.142,0
19.953,0.0,0.142,0
19.954,0.0,0.142,0
19.958,0.0,0.142,0
19.959,0.0,0.142,0
19.96,0.0,0.142,0
19.961,0.0,0.142,0
19.962,0.0,0.142,0
19.964,0.0,0.142,0
19.964,0.0,0.142,0
19.965,0.0,0.142,0
19.968,0.0,0.142,0
19.969,0.0,0.142,0
19.97,0.0,0.142,0
19.971,0.0,0.142,0
19.972,0.0,0.142,0
19.974,0.0,0.142,0
19.974,0.0,0.142,0
19.985,0.0,0.142,0
19.986,0.0,0.142,0
19.988,0.0,0.142,0
19.989,0.0,0.142,0
19.99,0.0,0.142,0
19.99,0.0,0.142,0
19.991,0.0,0.142,0
19.992,0.0,0.142,0
19.997,0.0,0.142,0
